	a	b	c	d	e	f	g	h	i	=	l	m	n	o	p	q	r	s	t	u	v	w	x	y	z	^	!	""""	#	$	%	&	'	(	)	+	2	3	4	5	6	7	8	9	0	>	A	B	C	D	E	F	G	H	I	J	K	L	M	N	O	P	Q	R	S	T	U	V	W	Y	Z	~	?	_	|	/	\	@	{	}	[	]	:
a	7.17739368529073	1.246835695002898	-0.0329587168470646	-0.5790695231844009	-0.6145447926787125	-0.8860892113126054	-1.4094384025902436	-1.0833522652694216	-0.8167809287007816	-2.217667342944834	-1.1611743083003372	-1.3282171873668633	-0.580695794692033	-0.7210088514007811	-0.3736705934658187	-0.44876018448154387	0.8182418465735972	2.424291726252021	-0.19749119557171013	-1.1300584068024768	0.011971962761948412	0.26305971973498704	0.15630664412880668	-1.3319147410625436	1.4774972084948685	-0.7050382595781639	0.45080806806928664	0.9303418474019223	-0.21987149043920187	1.0686039692192524	0.7682037543618065	0.827038218949179	-0.8867791183006426	0.3420974719282674	0.3724136453113115	-0.20375436887771686	0.3322494827563399	0.5152611259185775	0.7333039720996322	0.620853084548045	0.38464364249475663	0.2523545870278173	0.25717665685552715	1.3078493270077045	0.392060006463184	-1.9229691351355644	1.1069319616814495	-0.2996177262415595	-0.37382996093287196	-0.38063203639969345	-1.7208816988539115	-1.0606689999470111	-2.865837989007825	-1.452505289288241	-1.2817411962793694	-3.5224258629726637	-0.14831068867884506	0.33508810962249125	-0.23599876197706218	-0.2293394596511254	-0.6940343798805308	-0.4074297131777225	1.3436012954956036	0.45540630561622675	-0.9743463025559872	-0.5358121609810262	-1.499320504883591	0.8129067252728251	-0.3031514041907499	-0.18579350852974025	-0.5297498193408188	0.44748155763287306	-0.9255985845948546	0.7731365476551997	-0.35965077195657497	0.9623156789997475	-1.0563342339984385	-1.1267590041529454	-0.8966949078206946	-0.512382312843585	-1.015600437180082	0.39197995699108845	-0.8198861093200026
b	1.246835695002898	4.689239454094707	0.5835750347087776	-0.21281695824543953	-0.5488996181916741	-0.522520862386236	-0.5642049971642275	-1.382468740511378	-0.7147508648912678	-2.0984958899349464	-1.142319750362993	-1.5426214632865378	-0.9830064856814221	-0.8415834745733322	-1.2681430817636339	-0.5923218654438686	-0.4398478017402832	-0.5755954001158211	-0.32847712382834465	-0.18205550342396587	0.5585520082011673	0.15264058402443698	1.116537797518032	-0.9543285055010753	-0.7875443973760781	-0.0685455038055782	-0.1869457641564896	-0.18132221662284184	-0.416534624383596	0.9953119064872077	2.464760731453464	0.6390019513322249	-1.5309474353796957	0.8886127164583241	1.846215196132083	0.11421071662407634	0.012909642441871413	-0.310932541796782	0.0655195091550241	1.1612344703053492	2.4787156667740913	0.5752537162023428	0.9952496573012148	0.15939608858073312	1.8880699910603835	0.04516185576031912	0.8595875454362131	0.4289826793633371	-0.09267870656020133	0.09312379428636024	-0.21123845614401485	-0.396461538234133	-2.391228919036929	-1.4878949707158402	-1.2408800575333438	-3.25960200742233	-0.06050371418369885	0.5584534264890906	0.3360169612049848	-0.07414564542610486	-0.6383762392064248	0.002761187815673389	-1.3355268599372494	-0.43830948063969916	-0.0821868941647603	-0.9655808474771618	-2.34412669065857	0.4226664029633269	-0.7329200906868857	-0.12214257710210358	-0.0022600340593072724	1.0695021734903554	0.6042303748483728	-0.22778884003706207	0.7268302921844313	-0.42305888813793474	0.45249653484128266	0.9770356575654303	0.1917397044060668	-0.3171635096280938	-0.40173602750616144	0.025425164933279284	-0.852536559332855
c	-0.0329587168470646	0.5835750347087776	3.408727181242019	0.39327920506757885	-0.704236700347723	-0.7599711415530876	-1.550061670630204	-1.7823954453311095	-1.7320537959220135	-2.7019254446342567	-2.1318859315743874	-2.40161524807041	-1.923869202093238	-1.2195104423476362	-2.077019342080575	-1.2109451959923816	-1.3496164172846774	-1.4420068356053792	-2.4238474324857067	-1.811570420832932	0.25557084761142396	-0.6247767624059652	0.10102922576355196	-0.28567543940230394	-0.4295403779875271	-0.2389453525592828	-0.747036601592297	-0.8874935262174055	-0.9410059549968846	0.2033095433552042	-0.6414436935741011	-0.7779255756097566	-2.474793093827862	-0.06463720963033925	-0.2306128857024247	-0.7470061075975153	-0.5133311852888848	-1.1381702892866827	-0.5498843974869801	-0.23290844914949724	0.07337518555174813	-0.42042258803088367	0.013764855087222602	0.4266227230164706	0.48300449724181643	-1.3481216703860353	-0.035539086207913774	-0.24472409430189526	-0.2033992606986647	-0.14439858958810592	-0.303372160133623	-0.8152790010556039	-3.027538781321929	-1.7535464672391092	-1.4374587024937817	-3.5144754336507673	-0.9055441489758725	-0.5861565036859404	-0.8037837062000699	-0.7397994944887157	-1.3790829986245463	0.1729466213370498	-0.2427093799035509	-1.9264976939198422	-2.2880787994504765	-1.5957880656297323	-1.19156462503181	-0.29437489415423806	-4.317323619226332	-0.715111508048118	-0.906646387946241	0.2502742588287175	-0.5111671710722977	1.2095411533707734	0.05322181370941964	-0.9021094165311521	1.0622074733112197	-1.0739809752639005	-0.6564793317950731	-0.5529257047763015	-1.0541184044486211	-0.28318073383450626	-0.6442437266721364
d	-0.5790695231844009	-0.21281695824543953	0.39327920506757885	2.9483435497703665	-0.18013922327925208	-0.9315898793529307	-1.4207188814899898	-1.9048473156244736	-1.9742307150355554	-3.216891609389048	-2.298474921961356	-2.8725373326126338	-1.9071031070197044	-1.5820805224759884	-2.379872679036042	-1.7390608958877039	-2.5107950788427984	-1.8308027337292914	-2.7889365504776267	-1.8613016112641847	0.24367660068745475	-1.1666511423622323	-0.5178231519090567	-0.7020161140216078	-0.459169469590018	-0.39770906775117293	-1.6294019129392407	-1.4430467316653488	-1.9665417579000901	-0.8521982792425157	-1.028176050791578	-1.9194390329196238	-3.487608771764219	0.5632946922137869	-0.37597826515422716	-0.9274578870019404	-0.8745069551633023	-1.511543463352416	-1.1956380501272634	-0.017478519797985488	-0.5764171907030172	-0.2950401503316504	-0.41469661474776986	-0.0007183999370293974	-0.28052958055955507	-2.8617262164471566	-0.7398929827540306	-0.6091488906722746	-0.49472495863218113	0.22162862005107697	-1.2765123165315075	-1.1609145200206217	-3.1542270334415603	-2.0384192089824364	-1.6969893108610368	-3.8846766650235365	-0.9910715927342728	-0.8602319213771218	-1.0565922607303269	-0.78490668494828	-1.4727754809202882	-0.8992199019262513	-0.26201342053334975	-1.5190228929309246	-1.7919066524862723	-2.3103037890194256	-3.5539200521147256	-1.6340102447370697	-5.165105873479488	-0.5839511666197801	-0.967248808235235	-0.7989024250043134	-0.5238198371662457	-0.5425170412814884	-0.06761142844762366	-0.24500276176102367	-0.4588570846498799	-0.7226765794463672	-0.5017732969217663	-0.7786932540028412	-1.0576323365689944	-0.4869901916932934	-1.551881197233029
e	-0.6145447926787125	-0.5488996181916741	-0.704236700347723	-0.18013922327925208	2.5963509482011813	0.29573210289299584	-1.1411199600003927	-1.8903637256188701	-1.352348232062655	-3.1931161356381175	-3.5003862313367105	-3.2793095292638434	-2.3307533852609	-2.030714825005359	-2.9163375419302544	-1.6224000452752805	-1.9984106738336322	-2.290716315932807	-2.9566204470754958	-1.9274876364521356	-1.4778522569306038	-2.3865433740258757	0.013782280069727471	-1.2299442917410601	-0.6264948665536348	-0.2800279063529554	-1.2402276371839724	-1.4253544523842847	-1.173040622861877	-0.356888650437204	-0.08904356705027246	-2.344861468732346	-4.1348435559148555	-1.1552422785373062	0.32407976103404523	0.32823641414708654	-0.38030789239099966	-0.6705544975824922	-0.4601739165554152	0.8572793411124257	0.4978417082945741	0.9781812482676883	1.1376277227134313	1.2148659493169873	1.0313685753885755	-2.7646810009357936	-0.2038641867340959	-0.7434762436499929	-1.022167280299495	-0.3373792918901268	-0.3709055627553468	-1.0397302787197227	-3.869093113749705	-1.8002070206759555	-1.7690134240602926	-4.070220703368955	-1.6729003265320739	-0.4790912211400543	-0.38100069797955877	-0.8978225853301632	-1.3336946703938153	0.7007105033839673	-2.3299224468839643	0.42273482215409763	0.5864204967703853	-3.483594746856642	-3.5174924186506047	-3.1735563287668507	-3.05828891212397	-0.8669838691583732	-0.13169687485659282	-1.7549231942603367	-1.379080392666973	-0.6928096518026581	0.1419415490897898	-0.8839288804138064	-0.3630112411153644	-0.34999525511642343	-1.4906321625316858	-0.19317947259119841	-1.41216568578219	-0.32435073366577943	-2.194988840289977
f	-0.8860892113126054	-0.522520862386236	-0.7599711415530876	-0.9315898793529307	0.29573210289299584	3.7987665518524083	0.6789432388350319	-0.7147396746402076	-0.5682626380423185	-2.019247838323304	-2.2652213440126343	-2.4601847475606005	-1.8434340434520886	-1.7313167590306942	-1.6202424424780337	-1.1987671165311984	-1.391409292571393	-1.6405664479377948	-2.968389743110182	-2.292017023274196	-0.6652855282856602	-1.365853063835495	-0.432940663486772	-1.3795406820552676	-1.0029477041619663	-0.8132764068507558	-1.1972625858765946	-1.4136188456728762	-1.6460807431768574	-0.6381618033578681	-0.2481109615733192	-2.1662220189269963	-4.102858673519011	-0.8765740104006844	0.3051102195421216	-0.28775127116760496	-0.7998599689349783	-1.7267665612176732	-1.1800227534564844	0.09271580679919592	-0.3723519411130584	-0.35155033449677164	0.1702082156875654	0.005817827173917592	0.11784165560472629	-3.069520314778203	-0.8966761399270178	-0.6774691450111919	-0.641538162574843	-0.33186741503797906	-1.437464614881429	-0.3716257097657148	-2.0686919644445543	-0.8927533083329279	-1.1525109451338298	-3.1578845121036867	-0.9840979864958621	-0.486351338048576	-0.5893197710007957	-0.6570972849744917	-0.08958362429356166	0.9392232849415997	-2.8448033012799163	-1.3639506477033798	-2.128887447465223	-3.58343810197375	-1.7693388672127623	-0.1676050198613618	-1.8362041723537152	-0.2794890982184491	-0.5829400506543332	-0.8697019127749788	0.43159171164319143	-0.8784021878000405	-0.3077410393983846	-1.4008120877209056	1.2350414332551414	0.4698009658145581	-0.5379969355745103	-0.31187348143761207	-0.9251962272803603	-0.2693903743652379	-2.306919468961085
g	-1.4094384025902436	-0.5642049971642275	-1.550061670630204	-1.4207188814899898	-1.1411199600003927	0.6789432388350319	4.050527110896861	1.0657837919464854	0.48617716689278595	-1.2644821897867682	-2.9918890052016165	-3.013504247113534	-2.8064567931110793	-2.1052639795539716	-2.568885963792095	-1.6079653707305566	-2.1062412602499236	-2.139564979517836	-2.8029025471137263	-2.830040255808938	0.1719751946272973	-1.870966526665532	-0.9493872528068942	-1.1598978146491183	-2.7657134423370544	-1.6298226010835009	-1.6658509955382856	-2.0652604232544967	-2.107905661072078	-1.9090204497018206	-1.5450801007305537	-2.3648756408804408	-5.861462261909593	-0.22745844185061656	-1.5000257341050247	-1.5400138446609282	-1.3131425130915377	-2.826792372315618	-1.6392656040348668	-0.9046151277754406	-0.6401454654093566	-1.351811961152125	-1.2312691820257096	-0.7949880099825488	-1.108369378651946	-4.508121903965467	-0.48527238714260423	-0.32632433384505133	-0.07039360316337288	0.03774401554977759	-1.3138231223747214	0.8361365846929076	0.7890378665441963	0.3889606834178121	-0.6266941097999181	-3.2314457830625343	-1.1626452949193253	-0.2986994344582879	-1.3185165721939016	-1.876556324831284	-0.32339758024789056	-2.1541822519087956	-3.09205563155905	-1.5543806389486399	-2.7128312253034594	-2.75972391089874	-2.723232254801305	-1.6174559021123152	0.3209337524464863	0.1960524418492932	-1.12167205462744	-1.183055451747485	0.2908856616053193	-0.9613903615235894	0.9443690338104883	0.39946940888898147	0.8681458559765185	1.3110788457400453	-0.26764776850738214	0.4053803081864365	-1.0091955712240608	-0.6232101037505668	-2.949183781320336
h	-1.0833522652694216	-1.382468740511378	-1.7823954453311095	-1.9048473156244736	-1.8903637256188701	-0.7147396746402076	1.0657837919464854	4.573116891175244	2.2453173609345045	-0.9334693705958916	-3.3353859847121106	-4.473734477711762	-3.5849218280598145	-2.617585340961555	-2.7033882364558584	-2.4614222400616	-2.7962460757717498	-2.41633667644702	-2.592331656232043	-4.394969189526391	-1.0864389058622266	-4.995424793829494	-0.6248789231488328	-3.2374227234804325	-0.49371673147303746	-3.8689713945772573	-1.8046279084372263	-2.4490024337926215	-2.9683285503722496	-1.4925935008925462	-1.4762342570364295	-1.9796502453263405	-5.3541827649233	-1.9445380819503628	0.7033069229559806	-2.0706526521843367	-1.651737737879192	-3.0009925670623705	-2.601266774904486	-1.7023039918044787	-2.072912218171553	-2.325791414452081	-0.8959548565627252	-1.4131077108280186	-2.070296840466947	-3.2149332086113858	-1.0411651560597146	-1.022092637086606	-1.0940310127335748	-0.7935253743206268	-2.2977584616044546	-0.2235182344609829	-0.5207118547246724	0.0624659244511284	-0.9340467232129984	-3.5577826990694903	-1.3049459482876848	-0.9659011324565256	-1.0234117413483714	-0.1111631456498181	-1.1940735718683544	-3.0169886672890827	-4.6697707202323455	-1.639579475665375	-3.3323664896713825	-3.8938323480964216	-4.857340691998986	-3.54511346184257	1.6963804133119385	-0.6719700471358183	-1.9360839442363416	-2.804829188311407	-2.8150657631044043	-3.452433343436546	-3.4715103718025726	-1.4415081977287725	-2.298877203693898	-0.76231316679725	-0.6894580035624923	-0.4684903347723075	-1.1893891979526205	-0.8747537833318145	-3.390240660879072
i	-0.8167809287007816	-0.7147508648912678	-1.7320537959220135	-1.9742307150355554	-1.352348232062655	-0.5682626380423185	0.48617716689278595	2.2453173609345045	5.554390724109537	2.1487881392214128	-3.2042727387606846	-3.002516955171237	-2.817553569366902	-2.108497036003748	-1.4444709007848107	-1.7680641612771058	-2.0276987914422406	-1.9803928098536931	-2.6332139856119436	-4.003107006252001	-0.1759507571034197	-3.441067143292411	-1.3134959291622998	-2.0932855559244175	-2.7306624455042887	-2.091156441267058	-1.2687453837829479	-2.2773564484324997	-3.0684054874001614	-1.4025658932239884	-1.7861910653996942	-3.0209461739686687	-1.8631696396022288	1.0275582389240574	-1.620499027980819	-2.378388471076007	-1.1202752268347025	-1.952937300532665	-1.7653608222076498	-0.9443891174504482	-0.5275433508617248	-1.510468727368668	-1.0205528447284793	-1.1383864334618594	-0.4887543606036339	-5.314777333981082	-1.0160160247207866	-1.1299754075415516	-1.1183231166851568	-0.27478229864285936	-1.8076659945022546	-0.4778947556476342	-1.1633993509740153	-0.4612582196874869	1.1142250698310243	-1.9662388270486781	-1.1029810133568398	-0.1405888212480906	-1.699834297640456	-2.421404369004815	-1.5783153766671278	-1.517423489592379	-2.8840875235888075	-2.286855686297943	-1.394680199582794	-0.6342179631204705	-0.3346919011892414	-4.777352173196294	-0.13852280049640034	-0.35381940631581194	-0.9500837163676257	-0.05978797616521455	-0.14284061624414948	-1.9213723128106013	-1.0164248648054626	1.5918303314235023	0.10829436969591084	-0.5910362487673495	-0.7357990230026749	-0.1747689079578653	-0.5322661992655735	-0.10306940425580037	-2.4500029061760302
=	-2.217667342944834	-2.0984958899349464	-2.7019254446342567	-3.216891609389048	-3.1931161356381175	-2.019247838323304	-1.2644821897867682	-0.9334693705958916	2.1487881392214128	4.1850773563370085	-5.102292759012334	-4.932367261259239	-3.991638661195282	-3.4299807068914205	-4.830780521235525	-3.8783901496259094	-3.473416002023331	-4.544079535055206	-5.555419993403336	-6.5615806583705965	-0.9556450624153427	-4.732738070269686	-4.372517801889774	-1.465402783256383	-4.719958617401632	-3.9507989616532626	-2.2930065734816587	-3.1621095965315176	-4.777415638600694	-2.6978338178033576	-3.106941452992136	-3.7900327792970745	-7.374430004634991	-3.676153824730908	-3.2648975524415915	-4.739539368813476	-2.180445313122318	-3.8034470050161837	-3.401922852436456	-2.982277541684807	-2.5854217488949756	-2.7194574748226477	-3.636936993019655	-4.003242693383937	-3.8314568588615074	-6.925138700539975	-2.3185093971900184	-2.708252232842533	-2.6882054277788954	-2.345867571098186	-3.839212510732685	-2.3920358167617928	-4.18172055355081	-2.092305761934038	-1.8110601016553296	-1.4960601958118842	-2.617236933215925	-2.1659039716326536	-2.4742316391307813	-1.9700080419073511	-0.8683561395829476	-4.263575512853884	-4.752858833514269	-4.400739494059935	-6.093526508065943	-6.654992366490982	-5.618500710393547	-7.476198481679443	-2.837369108979549	-2.4748987154820083	-2.550834885659075	-1.8583299820517953	-3.4937636213069916	-4.188502380868276	-4.860701612810176	-4.156864526510208	-2.5125494267859647	-1.6230088587427247	-1.9376518876379973	-1.7185587990184101	-1.1182781173839023	-0.7300125204442542	-4.752952075288316
